unified_id,word,variants,category,sources,media_count
413,কু শন,কু শন,,BdSLW401,0
414,লাইটার,লাইটার,বিবিধ (সাধারণ),"BdSLW401, ishaara",5
415,মাদুর,মাদুর,বিবিধ (সাধারণ),"BdSLW401, ishaara",5
416,মই,মই,গৃহস্থালি সরঞ্জাম,"BdSLW401, ishaara",5
417,যন়িাযন,যন়িাযন,,BdSLW401,0
418,পাস্তচাং বমযশন,পাস্তচাং বমযশন,,BdSLW401,0
419,যপন,যপন,,BdSLW401,0
420,োযিক,োযিক,,BdSLW401,0
421,োগ,োগ,,BdSLW401,0
422,োসাদ,োসাদ,,BdSLW401,0
423,েদীপ,েদীপ,,BdSLW401,0
424,বসচ,বসচ,,BdSLW401,0
425,বসলাই বমযশন,বসলাই বমযশন,,BdSLW401,0
426,শাওয়ার,শাওয়ার,,BdSLW401,0
427,িযাপলার,িযাপলার,,BdSLW401,0
428,সুেঁই,সুেঁই,,BdSLW401,0
429,তাবু,তাবু,গৃহস্থালি সরঞ্জাম,"BdSLW401, ishaara",5
430,তাক,তাক,বিবিধ (সাধারণ),"BdSLW401, ishaara",5
431,টটযফন কযাযরয়ার,টটযফন কযাযরয়ার,,BdSLW401,0
432,এইডস,এইডস,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
433,বাত,বাত,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
434,বযাগ্নন্ডজ,বযাগ্নন্ডজ,,BdSLW401,0
435,কযাপসুল,কযাপসুল,,BdSLW401,0
436,যচযকৎসা,যচযকৎসা,,BdSLW401,0
437,বচাখ ওঠা,বচাখ ওঠা,,BdSLW401,0
438,বডঙগু,বডঙগু,,BdSLW401,0
439,ডক্টর,ডক্টর,,BdSLW401,0
440,দাংশন,দাংশন,,BdSLW401,0
441,দবূ লট,দবূ লট,,BdSLW401,0
442,বফােঁ়িা,বফােঁ়িা,,BdSLW401,0
443,ঘামাযচ,ঘামাযচ,,BdSLW401,0
444,গলগণ্ড,গলগণ্ড,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
445,বহাযমওপযাযথ্,বহাযমওপযাযথ্,,BdSLW401,0
446,হসযপটাল,হসযপটাল,,BdSLW401,0
447,হৃদগ্নরাগ,হৃদগ্নরাগ,,BdSLW401,0
448,ইনগ্নজকশন,ইনগ্নজকশন,,BdSLW401,0
449,স্তজবাণু,স্তজবাণু,,BdSLW401,0
450,যক্ষ্মা,যক্ষ্মা,,BdSLW401,0
451,জস্তন্ডস,জস্তন্ডস,,BdSLW401,0
452,জ্বর,জ্বর,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
453,কাযশ,কাযশ,,BdSLW401,0
454,ক্ষত,ক্ষত,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
455,স্তিযম,স্তিযম,,BdSLW401,0
456,মাস্ক,মাস্ক,গৃহস্থালি সরঞ্জাম,"BdSLW401, ishaara",5
457,মাথ্া বযাথ্া,মাথ্া বযাথ্া,,BdSLW401,0
458,মযাগ্নলযরয়া,মযাগ্নলযরয়া,,BdSLW401,0
459,মলম,মলম,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
460,যনরাময়,যনরাময়,,BdSLW401,0
461,নাস ট,নাস ট,,BdSLW401,0
462,অবস,অবস,,BdSLW401,0
463,অগ্গান,অগ্গান,,BdSLW401,0
464,অযনদ্রা,অযনদ্রা,,BdSLW401,0
465,অপুটি,অপুটি,,BdSLW401,0
466,অরুযচ,অরুযচ,,BdSLW401,0
467,অসস্তে,অসস্তে,,BdSLW401,0
468,অসুস্থ,অসুস্থ,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
469,অগ্নস্ত্রাপচার,অগ্নস্ত্রাপচার,,BdSLW401,0
470,ঔষ্ধ,ঔষ্ধ,,BdSLW401,0
471,সযাভলন,সযাভলন,,BdSLW401,0
472,সুস্থ,সুস্থ,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
473,সাংিামক,সাংিামক,,BdSLW401,0
474,সযদট,সযদট,,BdSLW401,0
475,বিগ্নঠাগ্নস্কাপ,বিগ্নঠাগ্নস্কাপ,,BdSLW401,0
476,টযাবগ্নলট,টযাবগ্নলট,,BdSLW401,0
477,থ্াগ্নম টাযমটার,থ্াগ্নম টাযমটার,,BdSLW401,0
478,তু লা,তু লা,,BdSLW401,0
479,উম্মাদ,উম্মাদ,,BdSLW401,0
480,ভাইরাস,ভাইরাস,স্বাস্থ্য ও চিকিৎসা,"BdSLW401, ishaara",5
481,যভটাযমন,যভটাযমন,,BdSLW401,0
482,এক্সগ্নর,এক্সগ্নর,,BdSLW401,0
483,বিশেষ,বিশেষ,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
484,দুপুর,দুপুর,ঋতু ও সময়,ishaara,5
485,সকাল,সকাল,ঋতু ও সময়,ishaara,5
486,চলাচল,চলাচল,বিবিধ (সাধারণ),ishaara,5
487,ভোর,ভোর,ঋতু ও সময়,ishaara,5
488,প্রতিদিন,প্রতিদিন,ঋতু ও সময়,ishaara,5
489,সমাদর,সমাদর,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
490,আঁকা,আঁকা,বিবিধ (সাধারণ),ishaara,5
491,অঢেল,অঢেল,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
492,শহর,শহর,বাংলাদেশের স্থান,ishaara,5
493,মিল,মিল,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
494,চিরকাল,চিরকাল,ঋতু ও সময়,ishaara,5
495,রাখা,রাখা,ক্রিয়া ও অবস্থা,ishaara,5
496,সূর্য,সূর্য,বিবিধ (সাধারণ),ishaara,5
497,পাকা,পাকা,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
498,জুতা,জুতা,বিবিধ (সাধারণ),ishaara,5
499,পাওয়া,পাওয়া,ক্রিয়া ও অবস্থা,ishaara,5
500,সহজ,সহজ,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
501,রোদ,রোদ,ঋতু ও সময়,ishaara,5
502,আয়,আয়,আর্থিক ও ব্যবসা,ishaara,5
503,খাম,খাম,বিবিধ (সাধারণ),ishaara,5
504,অপরাধ,অপরাধ,বিবিধ (সাধারণ),ishaara,5
505,রং,রং,বিবিধ (সাধারণ),ishaara,5
506,আকাশী রং,আকাশী রং,রং,ishaara,5
507,মাস,মাস,মাস,ishaara,5
508,মার্চ,মার্চ,মাস,ishaara,5
509,এপ্রিল,এপ্রিল,মাস,ishaara,5
510,মে,মে,মাস,ishaara,5
511,জুন,জুন,মাস,ishaara,5
512,জুলাই,জুলাই,মাস,ishaara,5
513,সেপ্টেম্বর,সেপ্টেম্বর,মাস,ishaara,5
514,অক্টোবর,অক্টোবর,মাস,ishaara,5
515,নভেম্বর,নভেম্বর,মাস,ishaara,5
516,ডিসেম্বর,ডিসেম্বর,মাস,ishaara,5
517,শিং মাছ,শিং মাছ,বিবিধ (সাধারণ),ishaara,5
518,পাহারাদার,পাহারাদার,বিবিধ (সাধারণ),ishaara,5
519,একা,একা,সর্বনাম ও সাধারণ কথ্য শব্দ,ishaara,5
520,আমরা,আমরা,সর্বনাম ও সাধারণ কথ্য শব্দ,ishaara,5
521,কীটনাশক,কীটনাশক,বিবিধ (সাধারণ),ishaara,5
522,উঁচু,উঁচু,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
523,পাকাচুল,পাকাচুল,বিশেষণ ও বর্ণনামূলক শব্দ,ishaara,5
524,গরম লাগা,গরম লাগা,বিবিধ (সাধারণ),ishaara,5
525,দফা,দফা,বিবিধ (সাধারণ),ishaara,5
526,বমি,বমি,বিবিধ (সাধারণ),ishaara,5
527,মদিনা,মদিনা,বাংলাদেশের স্থান,ishaara,5
528,পড়া,পড়া,ক্রিয়া ও অবস্থা,ishaara,5
529,পয়সা,পয়সা,আর্থিক ও ব্যবসা,ishaara,5
530,ভাইয়া,ভাইয়া,পারিবারিক সম্পর্ক,ishaara,5
531,মাওই,মাওই,পারিবারিক সম্পর্ক,ishaara,5
532,খালা (Mothers sister),খালা (Mothers sister),পারিবারিক সম্পর্ক,ishaara,5
533,ফুপু,ফুপু,পারিবারিক সম্পর্ক,ishaara,5
534,বউ,বউ,পারিবারিক সম্পর্ক,ishaara,5
535,ফুপা,ফুপা,পারিবারিক সম্পর্ক,ishaara,5
536,শ্যালক (Brother-in-law),শ্যালক (Brother-in-law),পারিবারিক সম্পর্ক,ishaara,5
537,শালিকা (Sister-in-law),শালিকা (Sister-in-law),পারিবারিক সম্পর্ক,ishaara,5
538,মামা (Uncle),মামা (Uncle),পারিবারিক সম্পর্ক,ishaara,5
539,নাতি (Grandson),নাতি (Grandson),পারিবারিক সম্পর্ক,ishaara,5
540,নাতনি,নাতনি,পারিবারিক সম্পর্ক,ishaara,5
541,মামাতো ভাই (Cousin),মামাতো ভাই (Cousin),পারিবারিক সম্পর্ক,ishaara,5
542,শ্বশুর (Father-in-law),শ্বশুর (Father-in-law),পারিবারিক সম্পর্ক,ishaara,5
543,শাশুরি (Mother-in-law),শাশুরি (Mother-in-law),পারিবারিক সম্পর্ক,ishaara,5
544,ভায়রা (Husband of wifes sister),ভায়রা (Husband of wifes sister),পারিবারিক সম্পর্ক,ishaara,5
545,দেবর,দেবর,পারিবারিক সম্পর্ক,ishaara,5
546,মামাতো বোন (Cousin),মামাতো বোন (Cousin),পারিবারিক সম্পর্ক,ishaara,5
547,কন্যা (Daughter),কন্যা (Daughter),পারিবারিক সম্পর্ক,ishaara,5
548,আত্মীয়,আত্মীয়,পারিবারিক সম্পর্ক,ishaara,5
549,ভাগ্নে (Nephew),ভাগ্নে (Nephew),পারিবারিক সম্পর্ক,ishaara,5
550,মামী (Aunt),মামী (Aunt),পারিবারিক সম্পর্ক,ishaara,5
551,ভাগ্নী (Niece),ভাগ্নী (Niece),পারিবারিক সম্পর্ক,ishaara,5
552,খালু (Uncle),খালু (Uncle),পারিবারিক সম্পর্ক,ishaara,5
553,ফলাফল,ফলাফল,শিক্ষা,ishaara,5
554,লেখা,লেখা,ক্রিয়া ও অবস্থা,ishaara,5
555,কাগজ,কাগজ,শিক্ষা,ishaara,5
556,বিরতি,বিরতি,শিক্ষা,ishaara,5
557,সনদপত্র,সনদপত্র,শিক্ষা,ishaara,5
558,ক্যাম্পাস,ক্যাম্পাস,শিক্ষা,ishaara,5
559,পরীক্ষার্থী,পরীক্ষার্থী,শিক্ষা,ishaara,5
560,বিষয়,বিষয়,শিক্ষা,ishaara,5
561,বেতন,বেতন,শিক্ষা,ishaara,5
562,খাতা,খাতা,শিক্ষা,ishaara,5
563,পেন্সিল,পেন্সিল,শিক্ষা,ishaara,5
564,টিউশনি,টিউশনি,শিক্ষা,ishaara,5
565,ছুটি,ছুটি,ঋতু ও সময়,ishaara,5
566,ভর্তি,ভর্তি,শিক্ষা,ishaara,5
567,শিক্ষা,শিক্ষা,শিক্ষা,ishaara,5
568,রোল নম্বর,রোল নম্বর,শিক্ষা,ishaara,5
569,রোগী,রোগী,স্বাস্থ্য ও চিকিৎসা,ishaara,5
570,সাহায্য,সাহায্য,স্বাস্থ্য ও চিকিৎসা,ishaara,5
571,আহত,আহত,স্বাস্থ্য ও চিকিৎসা,ishaara,5
572,ঔষধ,ঔষধ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
573,অবশ,অবশ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
574,সর্দি,সর্দি,স্বাস্থ্য ও চিকিৎসা,ishaara,5
575,হাসপাতাল,হাসপাতাল,স্বাস্থ্য ও চিকিৎসা,ishaara,5
576,ভিটামিন,ভিটামিন,স্বাস্থ্য ও চিকিৎসা,ishaara,5
577,ডেঙ্গু,ডেঙ্গু,স্বাস্থ্য ও চিকিৎসা,ishaara,5
578,অজ্ঞান,অজ্ঞান,স্বাস্থ্য ও চিকিৎসা,ishaara,5
579,স্বাস্থ্য,স্বাস্থ্য,স্বাস্থ্য ও চিকিৎসা,ishaara,5
580,ব্যান্ডেজ,ব্যান্ডেজ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
581,জীবন,জীবন,স্বাস্থ্য ও চিকিৎসা,ishaara,5
582,টিউমার,টিউমার,স্বাস্থ্য ও চিকিৎসা,ishaara,5
583,ব্রণ,ব্রণ,স্বাস্থ্য ও চিকিৎসা,ishaara,5
584,আয়না,আয়না,সৌন্দর্য ও সাজসজ্জা,ishaara,5
585,ক্লিনিক,ক্লিনিক,স্বাস্থ্য ও চিকিৎসা,ishaara,5
586,টনসিল,টনসিল,স্বাস্থ্য ও চিকিৎসা,ishaara,5
587,অ্যাম্বুলেন্স,অ্যাম্বুলেন্স,স্বাস্থ্য ও চিকিৎসা,ishaara,5
588,অস্ত্রোপচার (অপারেশন),অস্ত্রোপচার (অপারেশন),স্বাস্থ্য ও চিকিৎসা,ishaara,5
589,হাত,হাত,শরীরের অংশ,ishaara,5
590,চুল,চুল,শরীরের অংশ,ishaara,5
591,পেট,পেট,শরীরের অংশ,ishaara,5
592,চেহারা,চেহারা,শরীরের অংশ,ishaara,5
593,ঠোঁট,ঠোঁট,শরীরের অংশ,ishaara,5
594,মানুষ,মানুষ,বিবিধ (সাধারণ),ishaara,5
595,গাল,গাল,শরীরের অংশ,ishaara,5
596,দাঁত,দাঁত,শরীরের অংশ,ishaara,5
597,টেবিল,টেবিল,গৃহস্থালি সরঞ্জাম,ishaara,5
598,রুটিন,রুটিন,বিবিধ (সাধারণ),ishaara,5
599,পরীক্ষা,পরীক্ষা,শিক্ষা,ishaara,5
